category,sub_category,aggregation_date,millions_of_dollar,pipeline_exc_datetime
Fish and seafood,Fish and seafood,2000/03/01,8488,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2000/04/01,8512,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2000/05/01,8503,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2000/06/01,8592,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2000/07/01,8582,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2000/08/01,8599,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2000/09/01,8634,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2000/10/01,8692,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2000/11/01,8676,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2000/12/01,8782,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2001/01/01,8780,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2001/02/01,8777,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2001/03/01,8766,2024/08/13 09:31:54
Fish and seafood,Fish and seafood,2001/04/01,8880,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/01/01,11979,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/02/01,11979,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/03/01,12218,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/04/01,12141,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/05/01,12344,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/06/01,12265,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/07/01,12228,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/08/01,12196,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/09/01,12139,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/10/01,12089,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/11/01,12101,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1991/12/01,11945,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/01/01,12195,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/02/01,12085,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/03/01,12005,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/04/01,12092,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/05/01,12063,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/06/01,12058,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/07/01,12153,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/08/01,12192,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/09/01,12178,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/10/01,12313,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/11/01,12298,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1992/12/01,12336,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/01/01,12204,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/02/01,12318,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/03/01,12253,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/04/01,12304,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/05/01,12428,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/06/01,12361,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/07/01,12430,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/08/01,12392,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/09/01,12530,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/10/01,12544,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/11/01,12609,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1993/12/01,12670,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/01/01,12646,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/02/01,12739,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/03/01,12779,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/04/01,12862,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/05/01,12845,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/06/01,12990,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/07/01,12917,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/08/01,13074,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/09/01,13131,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/10/01,13139,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/11/01,13150,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1994/12/01,13190,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/01/01,13292,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/02/01,13168,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/03/01,13198,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/04/01,13186,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/05/01,13295,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/06/01,13290,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/07/01,13262,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/08/01,13278,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/09/01,13307,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/10/01,13316,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/11/01,13350,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1995/12/01,13524,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/01/01,13484,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/02/01,13525,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/03/01,13606,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/04/01,13711,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/05/01,13697,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/06/01,13773,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/07/01,13814,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/08/01,13828,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/09/01,13876,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/10/01,13989,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/11/01,14004,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1996/12/01,14026,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/01/01,13997,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/02/01,14011,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/03/01,14026,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/04/01,14006,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/05/01,13949,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/06/01,13971,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/07/01,14135,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/08/01,14160,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/09/01,14224,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/10/01,14241,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/11/01,14348,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1997/12/01,14322,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/01/01,14390,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/02/01,14415,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/03/01,14517,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/04/01,14576,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/05/01,14651,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/06/01,14787,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/07/01,14844,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/08/01,14878,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/09/01,14978,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/10/01,15045,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/11/01,15142,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1998/12/01,15309,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/01/01,15413,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/02/01,15544,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/03/01,15599,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/04/01,15719,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/05/01,15835,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/06/01,15829,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/07/01,15932,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/08/01,16062,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/09/01,16258,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/10/01,16157,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/11/01,16331,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),1999/12/01,17005,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/01/01,16199,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/02/01,16468,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/03/01,16751,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/04/01,16841,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/05/01,16863,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/06/01,17078,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/07/01,17097,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/08/01,17165,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/09/01,17270,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/10/01,17418,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/11/01,17416,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2000/12/01,17661,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2001/01/01,17683,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2001/02/01,17706,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2001/03/01,17713,2024/08/13 09:31:54
Fresh fruits and vegetables,Fruit (fresh),2001/04/01,17976,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/01/01,15199,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/02/01,15160,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/03/01,15421,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/04/01,15274,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/05/01,15481,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/06/01,15334,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/07/01,15237,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/08/01,15146,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/09/01,15026,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/10/01,14924,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/11/01,14882,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1991/12/01,14628,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/01/01,14834,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/02/01,14642,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/03/01,14499,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/04/01,14584,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/05/01,14523,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/06/01,14498,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/07/01,14600,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/08/01,14641,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/09/01,14626,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/10/01,14785,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/11/01,14790,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1992/12/01,14873,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/01/01,14969,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/02/01,15230,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/03/01,15269,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/04/01,15315,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/05/01,15522,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/06/01,15490,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/07/01,15628,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/08/01,15633,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/09/01,15859,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/10/01,15930,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/11/01,16065,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1993/12/01,16197,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/01/01,16219,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/02/01,16393,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/03/01,16498,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/04/01,16660,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/05/01,16692,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/06/01,16937,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/07/01,16896,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/08/01,17158,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/09/01,17289,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/10/01,17355,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/11/01,17426,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1994/12/01,17536,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/01/01,17728,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/02/01,17619,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/03/01,17716,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/04/01,17756,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/05/01,17959,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/06/01,18010,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/07/01,18028,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/08/01,18107,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/09/01,18202,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/10/01,18272,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/11/01,18374,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1995/12/01,18672,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/01/01,18671,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/02/01,18786,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/03/01,18955,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/04/01,19162,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/05/01,19203,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/06/01,19370,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/07/01,19488,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/08/01,19569,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/09/01,19699,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/10/01,19921,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/11/01,20005,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1996/12/01,20100,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/01/01,20123,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/02/01,20205,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/03/01,20289,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/04/01,20321,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/05/01,20297,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/06/01,20386,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/07/01,20684,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/08/01,20777,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/09/01,20925,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/10/01,21000,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/11/01,21211,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1997/12/01,21225,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/01/01,21357,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/02/01,21428,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/03/01,21614,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/04/01,21737,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/05/01,21886,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/06/01,22129,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/07/01,22253,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/08/01,22346,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/09/01,22539,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/10/01,22684,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/11/01,22878,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1998/12/01,23177,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/01/01,23382,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/02/01,23631,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/03/01,23763,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/04/01,23995,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/05/01,24222,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/06/01,24261,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/07/01,24466,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/08/01,24715,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/09/01,25065,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/10/01,24959,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/11/01,25275,2024/08/13 09:31:54
Fresh fruits and vegetables,Vegetables (fresh),1999/12/01,26370,2024/08/13 09:31:54
